"","state","name","ncesID","acfrs_original_name"
"437","IL","Emmons School District 33","1714250","emmons school district 33"
"438","IL","Erie Community Unit School District 1","1714350","erie community unit school district 1"
"439","IL","Eswood Community Consolidated District 269","1714410","eswood community consolidated district 269"
"440","IL","Eureka Community Unit School District 140","1714430","eureka community unit school district 140"
"441","IL","Evanston Community Consolidated School District 65","1714460","evanston community consolidated school district 65"
"442","IL","Evergreen Park Community High School District 231","1714580","evergreen park community high school district 231"
"443","IL","Ewing Northern Community Consolidated School District 115","1714640","ewing northern community consolidated school district 115"
"444","IL","Fairfield Com High School District 225","1726180","fairfield com high school district 225"
"445","IL","Fairfield Public School District 112","1714710","fairfield public school district 112"
"446","IL","Fairmont School District 89","1714760","fairmont school district 89"
"447","IL","Farrington Community Consolidated School District 99","1714940","farrington community consolidated school district 99"
"448","IL","Field Community Consolidated School District 3","1715090","field community consolidated school district 3"
"449","IL","Fisher Community Unit School District 1","1715180","fisher community unit school district 1"
"450","IL","Flanagan Cornell School District 74","1701390","flanagan cornell school district 74"
"451","IL","Forest Park School District 91","1715450","forest park school district 91"
"452","IL","Forrestville Community Unit School District 221","1715490","forrestville community unit school district 221"
"453","IL","Fox River Grove Consolidated School District 3","1715660","fox river grove consolidated school district 3"
"454","IL","Frankfort Community Consolidated School District 157 C","1715700","frankfort community consolidated school district 157 c"
"455","IL","Franklin Community Unit School District 1","1715750","franklin community unit school district 1"
"456","IL","Freeburg Community Consolidated Elem School District 70","1715820","freeburg community consolidated elem school district 70"
"457","IL","Freeburg Community High School District 77","1715840","freeburg community high school district 77"
"458","IL","Fremont School District 79","1715930","fremont school district 79"
"459","IL","Fulton County Community Unit School District 3","1711400","fulton county community unit school district 3"
"460","IL","Galatia Community Unit School District 1","1716020","galatia community unit school district 1"
"461","IL","Galena Unit School District 120","1716050","galena unit school district 120"
"462","IL","Galva Community Unit School District 224","1716140","galva community unit school district 224"
"463","IL","Gardner Community Consolidated School District 72C","1716230","gardner community consolidated school district 72c"
"464","IL","Gardner S Wilmington Township High School District 73","1716260","gardner s wilm township high school district 73"
"465","IL","Gavin School District 37","1716290","gavin school district 37"
"466","IL","Geff Community Consolidated School District 14","1716320","geff community consolidated school district 14"
"467","IL","Gen George Patton School District 133","1730900","gen george patton school district 133"
"468","IL","Germantown Hills School District 69","1716560","germantown hills school district 69"
"469","IL","Germantown School District 60","1716530","germantown school district 60"
"470","IL","Giant City Community Consolidated School District 130","1716590","giant city community consolidated school district 130"
"471","IL","Gifford Community Consolidated School District 188","1716650","gifford community consolidated school district 188"
"472","IL","Glen Ellyn Community Consolidated School District 89","1740500","glen ellyn community consolidated school district 89"
"473","IL","Glencoe School District 35","1716860","glencoe school district 35"
"474","IL","Glenview Community Consolidated School District 34","1716920","glenview community consolidated school district 34"
"475","IL","Golf School District 67","1726820","golf school district 67"
"476","IL","Goreville Community Unit School District 1","1700014","goreville community unit school district 1"
"477","IL","Gower School District 62","1717160","gower school district 62"
"478","IL","Grand Prairie Community Consolidated School District 6","1717190","grand prairie community consolidated school district 6"
"479","IL","Grand Ridge Community Consolidated School District 95","1717220","grand ridge community consolidated school district 95"
"480","IL","Grant Community Consolidated School District 110","1717310","grant community consolidated school district 110"
"481","IL","Grant Community High School District 124","1717340","grant community high school district 124"
"482","IL","Grant Park Community Unit School District 6","1717370","grant park community unit school district 6"
"483","IL","Grass Lake School District 36","1717490","grass lake school district 36"
"484","IL","Grayslake Community High School District 127","1717550","grayslake community high school district 127"
"485","IL","Grayville Community School District 1","1717580","grayville community school district 1"
"486","IL","Greenfield Community Unit School District 10","1717670","greenfield community unit school district 10"
"487","IL","Greenview Community Unit School District 200","1717700","greenview community unit school district 200"
"488","IL","Griggsville Community Unit School District 4","1717790","griggsville community unit school district 4"
"489","IL","Grundy Kendall Regional office of Education","1700184","grundy/kendall roe"
