"","state.abb","state.name","id","geo_id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","population","median_hh_income_21","url"
"457","NC","North Carolina",36706,"3719000",2022,"durham","General Purpose",1073941784,134348630,71632896,0,161244534,0,2861462191,601975053,22656034,505749056,598435779,0,283588,71343,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Durham/NC%20Durham%202022.pdf"
"458","NC","North Carolina",36713,"3712000",2022,"charlotte","General Purpose",6901313000,683951000,422459000,0,351617000,19506000,19699128000,3335632000,90951000,2154485000,2673738000,0,874607,70869,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Charlotte/NC%20Charlotte%202022.pdf"
"459","IL","Illinois",57797,"1751622",2022,"naperville","General Purpose",413108633,64844068,213345065,0,15809210,0,1237979691,317162109,9778708,427049167,428496606,42311430,149559,129664,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Naperville/IL%20Naperville%202022.pdf"
"460","KS","Kansas",33460,"2052575",2022,"olathe","General Purpose",656029839,39137550,113751776,0,33055495,0,1685332728,448526300,6686088,0,0,0,141283,99631,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KS/Olathe/KS%20Olathe%202022.pdf"
"461","KS","Kansas",114572,"2053775",2022,"overland park","General Purpose",379968942,35263184,104028501,0,11538702,0,1524798399,361663168,8201767,296443355,320596607,101812617,197249,89280,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KS/Overland%20Park/KS%20Overland%20Park%202022.pdf"
"462","KS","Kansas",33468,"2079000",2022,"wichita","General Purpose",1642844484,151871867,0,49328335,35568000,0,4583441695,1089101061,14464000,613313810,742562142,219213523,397547,56293,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KS/Wichita/KS%20Wichita%202022.pdf"
"463","IL","Illinois",32817,"1765000",2022,"rockford","General Purpose",712397414,33372306,474794701,0,38452948,0,45832354,7497791,10778533,346416287,390593924,0,148662,44525,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Rockford/IL%20Rockford%202022.pdf"
"464","NC","North Carolina",196952,"3722920",2022,"fayetteville","General Purpose",305969346,67595870,38437873,0,55006905,0,909195007,299093559,9079838,246034730,269727392,33922724,208470,51629,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Fayetteville/NC%20Fayetteville%202022.pdf"
"465","LA","Louisiana",1036345,"2270000",2022,"shreveport","General Purpose",2021837213,80702267,459258000,0,418723000,0,2345489658,448911804,9505000,421888362,490780194,0,187587,42034,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/LA/Shreveport/LA%20Shreveport%202022.pdf"
"466","MI","Michigan",34317,"2622000",2022,"detroit","General Purpose",6229907262,1297607679,1664015640,72568602,1476914,0,7379151573,2479738692,101424110,2378614300,2402183395,0,639115,36140,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Detroit/MI%20Detroit%202022.pdf"
"467","MI","Michigan",44420,"2684000",2022,"warren","General Purpose",499682245,45317905,123118928,0,145007834,0,667887407,233426374,12570670,172859161,234593404,0,139398,60042,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Warren/MI%20Warren%202022.pdf"
"468","NC","North Carolina",36728,"3755000",2022,"raleigh","General Purpose",2373022529,253811684,129081538,0,205633329,0,5520226873,1409236610,33421060,812741116,1076150788,0,467762,74612,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Raleigh/NC%20Raleigh%202022.pdf"
"469","MI","Michigan",167745,"2634000",2022,"grand rapids","General Purpose",873941194,137524886,154499858,0,14660550,991450,1833715861,590409388,18116174,360156379,428255422,0,198893,59596,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Grand%20Rapids/MI%20Grand%20Rapids%202022.pdf"
"470","MI","Michigan",34307,"2676460",2022,"sterling heights","General Purpose",577848250,46222232,209905838,0,78321795,0,735691947,54971353,5359759,194774465,195874518,0,134334,69104,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Sterling%20Heights/MI%20Sterling%20Heights%202022.pdf"
"471","IL","Illinois",96721,"1738570",2022,"joliet","General Purpose",1524524787,77999530,446563330,0,606322473,0,1404415667,450024753,15767689,343037313,345242409,0,150374,76495,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Joliet/IL%20Joliet%202022.pdf"
"472","MN","Minnesota",1036390,"2743000",2022,"minneapolis","General Purpose",2301573000,279833000,872688000,0,48422000,0,4720233000,1483339000,49775000,1116621000,1296545000,-15034,429985,69397,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/Minneapolis/MN%20Minneapolis%202022.pdf"
"473","MO","Missouri",43771,"2938000",2022,"kansas city","General Purpose",5913070000,490036000,650718000,0,108427000,0,11041492000,1783940000,48441000,2045381000,2304874000,-243834000,507971,63396,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/Kansas%20City/MO%20Kansas%20City%202022.pdf"
"474","NJ","New Jersey",35679,"3421000",2022,"elizabeth","General Purpose",812438283,0,184650560,0,344482153,0,812438283,0,0,468467003,526913076,0,137310,51549,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Elizabeth/NJ%20Elizabeth%202022.pdf"
"475","NY","New York",36037,"3663000",2022,"rochester","General Purpose",1830117000,386083000,18097000,24958000,1147549000,0,1767300000,744293000,0,788074000,833955000,0,211321,41980,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Rochester/NY%20Rochester%202022.pdf"
"476","NE","Nebraska",35447,"3128000",2022,"lincoln","General Purpose",1675570342,183298989,74246000,0,28734000,0,4363556432,282166441,36396000,859544947,1028904565,409537404,291105,62294,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NE/Lincoln/NE%20Lincoln%202022.pdf"
"477","NJ","New Jersey",108025,"3436000",2022,"jersey city","General Purpose",254536148,254536148,60959025,0,1418603618,0,1542676986,0,209241315,1296820965,1368636430,0,292754,81958,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/Jersey%20City/NJ%20Jersey%20City%202022.pdf"
"478","MO","Missouri",35129,"2970000",2022,"springfield","General Purpose",460577730,91252351,130872761,34352908,0,0,1515805709,500732458,15401103,339091875,389760449,308775090,169168,41808,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/Springfield/MO%20Springfield%202022.pdf"
"479","MO","Missouri",44598,"2965000",2022,"st louis","General Purpose",3354252000,792369000,348807000,22299000,441033000,0,4343883000,1837597000,49315000,1054572000,1232944000,-1278104000,301574,49965,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/St.%20Louis/MO%20St.%20Louis%202022.pdf"
"480","NY","New York",122258,"3651000",2022,"new york","General Purpose",304335832000,37979586000,42349466000,0,89525858000,0,144972722000,58221773000,6135102000,97409580000,107534861000,0,8804194,67997,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/New%20York/NY%20New%20York%202022.pdf"
"481","NE","Nebraska",35443,"3137000",2022,"omaha","General Purpose",3372148632,207219201,975536427,0,505771438,0,4132163870,739301440,90377835,931958486,1218859384,0,491743,62948,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NE/Omaha/NE%20Omaha%202022.pdf"
"482","OH","Ohio",36933,"3915000",2022,"cincinnati","General Purpose",2670728000,128421000,955536000,0,78113000,139255000,4791941000,1122494000,136936000,739549000,1164707000,0,309561,42733,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Cincinnati/OH%20Cincinnati%202022.pdf"
"483","NM","New Mexico",35917,"3502000",2022,"albuquerque","General Purpose",2129715209,222446271,576889743,0,257870420,0,5873656078,1140651564,53682260,1169378012,1248211437,0,564581,58512,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NM/Albuquerque/NM%20Albuquerque%202022.pdf"
"484","OH","Ohio",44337,"3918000",2022,"columbus","General Purpose",6848750000,376549000,1099799000,0,160018000,72950000,10996019000,2123978000,121683000,2095282000,2530580000,0,905839,58202,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Columbus/OH%20Columbus%202022.pdf"
"485","NV","Nevada",35518,"3231900",2022,"henderson","General Purpose",951986142,114953208,276482252,0,69332241,0,4026896704,994401878,49694528,538068636,825209974,0,317310,77924,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Henderson/NV%20Henderson%202022.pdf"
"486","NV","Nevada",35519,"3240000",2022,"las vegas","General Purpose",1569744421,205304722,565585141,0,53751119,0,6462778877,1313429403,49788130,807790806,1237013085,93097178,644866,59746,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Las%20Vegas/NV%20Las%20Vegas%202022.pdf"
"487","NV","Nevada",35520,"3251800",2022,"north las vegas","General Purpose",773407052,78396333,149081779,0,86225700,0,2751902517,960912870,43614126,416998398,605379828,0,259520,67035,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/North%20Las%20Vegas/NV%20North%20Las%20Vegas%202022.pdf"
"488","OH","Ohio",36942,"3921000",2022,"dayton","General Purpose",617769525,111608819,177240568,2011515,23468416,15559940,1839232034,659952398,13099215,340843954,430806785,152481322,137624,39315,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Dayton/OH%20Dayton%202022.pdf"
"489","NV","Nevada",35523,"3260600",2022,"reno","General Purpose",1014653647,96793065,173851338,0,133546458,0,2064136787,554836809,29721593,379807610,447079345,0,264147,67478,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Reno/NV%20Reno%202022.pdf"
"490","NC","North Carolina",36710,"3728000",2022,"greensboro","General Purpose",1236425979,167739658,62478040,0,118633659,0,2460932663,406085485,18377786,627276857,665049342,NA,299101,51825,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/Greensboro/NC%20Greensboro%202022.pdf"
"491","NY","New York",36050,"3673000",2022,"syracuse","General Purpose",1470999449,181112840,10666217,210188881,656070747,0,1908441271,573790561,15460680,644523749,984040767,0,148608,40076,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Syracuse/NY%20Syracuse%202022.pdf"
"492","NY","New York",36072,"3684000",2022,"yonkers","General Purpose",3847030036,256605370,26278719,306758536,2595913992,0,1911381786,492644182,47211780,1230146156,1429178934,0,211585,66395,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Yonkers/NY%20Yonkers%202022.pdf"
"493","RI","Rhode Island",98502,"4459000",2022,"providence","General Purpose",4019024000,309105000,1539785000,0,1406338000,0,2023609000,805883000,44267000,1140324000,1095767000,0,190932,60970,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/RI/Providence/RI%20Providence%202022.pdf"
"494","OK","Oklahoma",125837,"4055000",2022,"oklahoma city","General Purpose",2377773000,127420000,173541000,230032000,419069000,0,5176765000,1812251000,93593000,921587000,1155865000,0,681084,59214,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Oklahoma%20City/OK%20Oklahoma%20City%202022.pdf"
"495","SD","South Dakota",38396,"4659020",2022,"sioux falls","General Purpose",408293086,46586981,40092682,189538,0,2693541,2606697761,442940845,15650554,380898412,524478459,0,192700,73273,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SD/Sioux%20Falls/SD%20Sioux%20Falls%202022.pdf"
"496","OR","Oregon",37565,"4123850",2022,"eugene","General Purpose",327931439,53642431,162984111,0,20625263,3360733,1297039027,446910403,16772674,335474352,420557432,0,177195,59338,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Eugene/OR%20Eugene%202022.pdf"
"497","TN","Tennessee",401755,"4714000",2022,"chattanooga","General Purpose",1414142089,295287548,248865997,NA,104279898,8979000,4289140271,870123482,36143086,1186026219,1477151154,214277834,181057,55065,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Chattanooga/TN%20Chattanooga%202022.pdf"
"498","TN","Tennessee",38556,"4715160",2022,"clarksville","General Purpose",754350890,62702406,0,4545960,75378245,0,2053374954,358260813,7579732,0,0,0,166739,60686,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Clarksville/TN%20Clarksville%202022.pdf"
"499","MA","Massachusetts",34017,"2567000",2022,"springfield","General Purpose",2518453345,172776490,744299941,NA,1255432378,NA,1289302494,526943443,24483768,1027583314,1056018956,-2000527858,155931,42498,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MA/Springfield/MA%20Springfield%202022.pdf"
"500","PA","Pennsylvania",42714,"4260000",2022,"philadelphia","General Purpose",21025387000,3391914000,5386419000,0,2156649000,0,16832660000,8373639000,639400000,8888976000,10214282000,0,1603799,52899,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Philadelphia/PA%20Philadelphia%202022.pdf"
"501","PA","Pennsylvania",43862,"4261000",2022,"pittsburgh","General Purpose",2219133011,307743484,924293454,0,352713530,0,961331922,741493186,24771811,663577923,775865270,0,302958,57821,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Pittsburgh/PA%20Pittsburgh%202022.pdf"
"502","MA","Massachusetts",41676,"2582000",2022,"worcester","General Purpose",2862948436,260350566,290088897,0,1225410090,0,2228664696,577679152,16208000,1096039963,1134093613,0,206519,63194,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MA/Worcester/MA%20Worcester%202022.pdf"
"503","MD","Maryland",33980,"2404000",2022,"baltimore","General Purpose",8977765000,1408246000,1284106000,12630000,102595000,0,13500418000,2830018000,196152000,2753576000,3383352000,-2687605000,585693,54652,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MD/Baltimore/MD%20Baltimore%202022.pdf"
"504","OR","Oregon",37572,"4159000",2022,"portland","General Purpose",8413392207,519532981,4275718773,0,114572168,9210449,10742509469,2455250539,106449714,2094425083,2626078450,0,652518,79057,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Portland/OR%20Portland%202022.pdf"
"505","OR","Oregon",37570,"4164900",2022,"salem","General Purpose",439721859,24787035,115742078,0,17331498,2888951,1895037400,364601883,13622589,334008102,440241724,-20118913,175472,63927,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Salem/OR%20Salem%202022.pdf"
"506","TN","Tennessee",38549,"4740000",2022,"knoxville","General Purpose",423339513,31049518,139255037,0,18510370,0,1423827442,254764611,10747259,284170120,358004357,0,190728,45700,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Knoxville/TN%20Knoxville%202022.pdf"
"507","TN","Tennessee",38563,"4748000",2022,"memphis","General Purpose",4889827000,647971000,555464000,0,662704000,0,7984818000,1622918000,128376000,3063010000,3167317000,-1647070,631539,44317,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Memphis/TN%20Memphis%202022.pdf"
"508","OK","Oklahoma",1268097,"4075000",2022,"tulsa","General Purpose",1214772000,64654000,236765000,0,3211000,0,4002725000,1201812000,38788000,595755000,713325000,0,413123,51008,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/Tulsa%20Oklahoma/OK%20Tulsa%20Oklahoma%202022.pdf"
"509","SC","South Carolina",38278,"4513330",2022,"charleston","General Purpose",650970238,49601477,186382201,0,29251281,0,1974175503,627009951,10284888,295855807,435953062,-127621462,150288,74139,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SC/Charleston/SC%20Charleston%202022.pdf"
"510","TX","Texas",38704,"4803000",2022,"amarillo","General Purpose",694419655,78675592,195496,33615044,40587577,0,1959343591,358513624,26577456,326179286,451277770,0,200377,55572,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Amarillo/TX%20Amarillo%202022.pdf"
"511","TX","Texas",31543,"4804000",2022,"arlington","General Purpose",1969829000,130931000,0,119626000,143042000,0,4994679000,872482000,44340000,678643000,731306000,0,394257,59889,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Arlington/TX%20Arlington%202022.pdf"
"512","TX","Texas",38712,"4805000",2022,"austin","General Purpose",16018263000,943208000,2023188000,0,4253955000,0,20508416000,2811715000,181131000,4977519000,5203837000,-2891887000,961900,79542,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Austin/TX%20Austin%202022.pdf"
"513","SC","South Carolina",38289,"4516000",2022,"columbia","General Purpose",1460382356,91439930,201964327,0,209924743,0,2073167471,565238331,10967396,393120486,420453851,0,136803,47524,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SC/Columbia/SC%20Columbia%202022.pdf"
"514","TX","Texas",38663,"4810768",2022,"brownsville","General Purpose",366743369,97735386,8464762,0,39682390,0,769215548,93679150,13884199,152020707,207106166,-62390760,186717,47435,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Brownsville/TX%20Brownsville%202022.pdf"
"515","VA","Virginia",230420,"5167000",2022,"richmond","General Purpose",2499202932,338178896,257171812,0,24127873,0,3867908884,931826918,26018898,1136065971,1333625718,179192010,226618,51770,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Richmond/VA%20Richmond%202022.pdf"
"516","VA","Virginia",230476,"5182000",2022,"virginia beach","General Purpose",2142426048,213021020,260062702,0,99991906,0,6422674813,1534726843,47833459,1611648398,1778892587,0,459471,81634,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Virginia%20Beach/VA%20Virginia%20Beach%202022.pdf"
"517","OH","Ohio",98182,"3977000",2022,"toledo","General Purpose",1755747000,246626000,286965000,0,42065000,16929000,2991155000,296667000,38787000,520013000,681708000,-99312000,270880,44150,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Toledo/OH%20Toledo%202022.pdf"
"518","TX","Texas",38669,"4819000",2022,"dallas","General Purpose",12395558000,866539000,4029247000,0,221571000,0,16650163000,4168782000,135500000,2792371000,3660182000,-4708233000,1304317,57995,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas/TX%20Dallas%202022.pdf"
"519","TX","Texas",43493,"4819972",2022,"denton","General Purpose",1650972047,137352051,42110536,0,54642865,0,3137995278,563618003,20211947,564871331,753026722,221880404,139861,64873,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Denton/TX%20Denton%202022.pdf"
"520","TX","Texas",43166,"4824000",2022,"el paso","General Purpose",2658808584,320617220,249896511,0,120299852,0,3622472296,307427053,75405005,820918153,1054928417,-395266887,678697,51241,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/El%20Paso/TX%20El%20Paso%202022.pdf"
"521","TX","Texas",43459,"4827684",2022,"frisco","General Purpose",1100177169,78568096,13620912,0,4391439,0,3271054220,397497125,27748165,473626957,574663291,192880462,200536,130118,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Frisco/TX%20Frisco%202022.pdf"
"522","TX","Texas",1266572,"4830464",2022,"grand prairie","General Purpose",813117506,86542944,24428886,0,60323974,0,1543869530,112684656,24346682,500790107,483336993,0,196138,68473,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Grand%20Prairie/TX%20Grand%20Prairie%202022.pdf"
"523","TX","Texas",43770,"4835000",2022,"houston","General Purpose",22502566000,1614261000,2322472000,130298000,2350595000,0,29315179000,3488493000,570241000,4567147000,6763312000,0,2301572,55499,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Houston/TX%20Houston%202022.pdf"
"524","TX","Texas",47012,"4837000",2022,"irving","General Purpose",1295144867,96059019,86682386,90987916,17063616,0,2473882603,405982135,36014881,438488241,561512341,117896029,256687,70340,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Irving/TX%20Irving%202022.pdf"
"525","TX","Texas",38654,"4839148",2022,"killeen","General Purpose",327176625,38925308,32734531,0,14818862,0,692262731,216490220,13052153,143832291,228235952,0,153143,51619,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Killeen/TX%20Killeen%202022.pdf"
"526","TN","Tennessee",38559,"4751560",2022,"murfreesboro","General Purpose",843937974,47258889,16469207,55427887,341551818,0,2236629272,469740688,20452485,335496363,408513503,0,152775,77584,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Murfreesboro/TN%20Murfreesboro%202022.pdf"
"527","TX","Texas",38693,"4845000",2022,"lubbock","General Purpose",1921731747,142484404,99473975,0,154946406,0,3351931458,141024593,41646009,783128409,943795736,-32157161,257157,54747,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Lubbock/TX%20Lubbock%202022.pdf"
"528","TX","Texas",44040,"4845384",2022,"mcallen","General Purpose",492687923,58754031,36314964,9593138,27078896,0,1399193479,275715334,16592675,282664210,338508265,0,142195,57359,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Mcallen/TX%20Mcallen%202022.pdf"
"529","TX","Texas",46697,"4845744",2022,"mckinney","General Purpose",783631732,98857717,22684238,0,23882968,0,2283190627,605216281,18301188,382841488,477810663,0,195326,98317,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Mckinney/TX%20Mckinney%202022.pdf"
"530","TX","Texas",38671,"4847892",2022,"mesquite","General Purpose",633420799,54629911,90155109,0,31557573,0,1022338789,361799135,20820705,234619354,304300676,-30678213,150227,60957,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Mesquite/TX%20Mesquite%202022.pdf"
"531","WA","Washington",39549,"5335415",2022,"kent","General Purpose",196114210,61843724,9260432,33183881,17433483,0,1599779750,59909246,7117487,244511718,293153023,0,136609,81373,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Kent/WA%20Kent%202022.pdf"
"532","TX","Texas",38681,"4856000",2022,"pasadena","General Purpose",363075633,69849317,539029,17081876,68001007,0,1443029724,239139449,31583954,173339469,239857565,0,151897,60939,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Pasadena/TX%20Pasadena%202022.pdf"
"533","WA","Washington",39566,"5367000",2022,"spokane","General Purpose",826490515,36792571,0,102836353,0,93475431,3306899777,150943988,28250771,614410420,678420161,103509638,228978,58714,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Spokane/WA%20Spokane%202022.pdf"
"534","TX","Texas",38665,"4858016",2022,"plano","General Purpose",794523367,74594509,0,37631774,0,5690194,2611871007,180753917,55282141,599436678,674630973,0,285469,95002,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Plano/TX%20Plano%202022.pdf"
"535","TX","Texas",38696,"4876000",2022,"waco","General Purpose",763437093,71830926,11148000,0,2356000,0,1710307878,496998216,25164000,311146682,415299976,0,140119,49952,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Waco/TX%20Waco%202022.pdf"
"536","WI","Wisconsin",39884,"5548000",2022,"madison","General Purpose",1169202369,164087581,76490,147384003,69016664,0,3289492493,962559465,65743716,607341462,727021865,0,269769,67270,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/Madison/WI%20Madison%202022.pdf"
"537","WI","Wisconsin",39892,"5553000",2022,"milwaukee","General Purpose",3897051000,520986000,380776000,0,1228831000,0,4182546000,1542045000,47949000,1246728000,1366136000,-2888994,577225,46637,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/Milwaukee/WI%20Milwaukee%202022.pdf"
"538","UT","Utah",102303,"4983470",2022,"west valley city","General Purpose",221963107,36960305,0,34845769,0,0,768563678,160229949,7102787,138352382,202197716,0,140239,74348,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/West%20Valley%20City/UT%20West%20Valley%20City%202022.pdf"
"539","VA","Virginia",230275,"5116000",2022,"chesapeake","General Purpose",1015516870,64408805,69545639,0,46144784,101954,3295430083,819823950,28383652,881782932,964023667,0,249415,88815,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Chesapeake/VA%20Chesapeake%202022.pdf"
"540","VA","Virginia",230334,"5135000",2022,"hampton","General Purpose",753102445,98476603,97404218,0,94803978,0,1542326285,345908256,9235731,425171481,472794550,0,137158,57647,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Hampton/VA%20Hampton%202022.pdf"
"541","VA","Virginia",230388,"5156000",2022,"newport news","General Purpose",1046472511,152881429,207290094,18449338,74878285,826947,2031607648,675320362,19781212,677891790,820565190,-26581569,186243,58937,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Newport%20News/VA%20Newport%20News%202022.pdf"
"542","VA","Virginia",230389,"5157000",2022,"norfolk","General Purpose",2142201352,265062165,38108794,0,116281900,0,3185660774,864177858,24940547,854621404,1077165019,80122966,238001,58591,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Norfolk/VA%20Norfolk%202022.pdf"
"543","FL","Florida",32297,"1271000",2022,"tampa","General Purpose",2035173450,213067690,139826968,0,70312514,0,4703523089,1095673697,71042984,1072267048,1151864558,733141002,384661,63404,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Tampa/FL%20Tampa%202022.pdf"
"544","TX","Texas",44101,"4829000",2022,"garland","General Purpose",1864177891,206533576,0,62295681,70484261,0,3162895651,727728382,NA,718474852,719240669,199319499,246001,61607,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Garland/TX%20Garland%202022.pdf"
"545","FL","Florida",32302,"1270600",2022,"tallahassee","General Purpose",1249129000,157561000,NA,58989000,78638000,NA,3407530000,716634000,38104000,770103000,770103000,34562000,196171,51224,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Tallahassee/FL%20Tallahassee%202022.pdf"
"546","MA","Massachusetts",34032,"2507000",2022,"boston","General Purpose",6757265000,722188000,1080235000,0,2310198000,0,5889749000,3131468000,247599000,4327037000,4587924000,-2035104000,675632,79283,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MA/Boston/MA%20Boston%202022.pdf"
