"","state.abb","state.name","id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","ncesID","name_nces","enrollment_20","fte_20","revenue_nces_20","expenditure_nces_20","enrollment_21","fte_21","revenue_nces_21","expenditure_nces_21","county","city","zip","zip4","locale","latitude","longitude","congresstional_code","metro_code","enrollment_22","fte_22","url"
"49","CO","Colorado","32057",2020,"jefferson county school district","School District",2353743121,193639125,1347298359,0,66246238,0,1676185911,0,"5735402",731016376,1017567920,-1889181482,"0804800","jefferson county school district no. r-1",84078,4726.72,"1111695000","1118672000",80099,4700.91,"1066060000","1181318000","Jefferson County","GOLDEN",80401,"1","21-Suburb: Large",39.73862,-105.164489,807,"1-Metropolitan Area",76904,4722.6,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/CO/Jefferson%20County%20School%20District/CO%20Jefferson%20County%20School%20District%202020.pdf"
"50","CO","Colorado","32057",2021,"jefferson county school district","School District",2761721373,185455869,1523282578,0,55380519,0,1930696330,0,"6044422",588685435,982180796,0,"0804800","jefferson county school district no. r-1",84078,4726.72,"1111695000","1118672000",80099,4700.91,"1066060000","1181318000","Jefferson County","GOLDEN",80401,"1","21-Suburb: Large",39.73862,-105.164489,807,"1-Metropolitan Area",76904,4722.6,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/CO/Jefferson%20County%20School%20District/CO%20Jefferson%20County%20School%20District%202021.pdf"
"51","CO","Colorado","32057",2022,"jefferson county school district","School District",2221930001,173055116,1032420784,0,49949079,0,1891292014,85512482,"5743337",566942357,980930517,0,"0804800","jefferson county school district no. r-1",84078,4726.72,"1111695000","1118672000",80099,4700.91,"1066060000","1181318000","Jefferson County","GOLDEN",80401,"1","21-Suburb: Large",39.73862,-105.164489,807,"1-Metropolitan Area",76904,4722.6,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/CO/Jefferson%20County%20School%20District/CO%20Jefferson%20County%20School%20District%202022.pdf"
"52","CO","Colorado","32057",2023,"jefferson county school district","School District",2528033378,240980799,1373645334,NA,46809821,NA,1874926009,712524203,"6188863",1112167900,1144944932,-980893697,"0804800","jefferson county school district no. r-1",84078,4726.72,"1111695000","1118672000",80099,4700.91,"1066060000","1181318000","Jefferson County","GOLDEN",80401,"1","21-Suburb: Large",39.73862,-105.164489,807,"1-Metropolitan Area",76904,4722.6,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/CO/Jefferson%20County%20School%20District/CO%20Jefferson%20County%20School%20District%202023.pdf"
"53","FL","Florida","93779",2020,"brevard district school board county","School District",970289235,92412721,393361434,0,17244106,0,1149360306,0,"45586220",809117325,802974791,0,"1200150","brevard",73962,4515.1,"800729000","791424000",70996,4397.07,"834159000","780295000","Brevard County","VIERA",32940,"6601","21-Suburb: Large",28.248696,-80.736704,1208,"1-Metropolitan Area",72497,4433.3,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Brevard%20District%20School%20Board%20County/FL%20Brevard%20District%20School%20Board%20County%202020.pdf"
"54","FL","Florida","93779",2021,"brevard district school board county","School District",1020726984,84611623,475178596,0,17121999,0,1183497512,0,"45426771",838044420,851618092,0,"1200150","brevard",73962,4515.1,"800729000","791424000",70996,4397.07,"834159000","780295000","Brevard County","VIERA",32940,"6601","21-Suburb: Large",28.248696,-80.736704,1208,"1-Metropolitan Area",72497,4433.3,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Brevard%20District%20School%20Board%20County/FL%20Brevard%20District%20School%20Board%20County%202021.pdf"
"55","FL","Florida","93779",2022,"brevard district school board county","School District",716195226,89921952,192510509,0,17479901,0,1224262303,298070545,"41382265",820790396,915719479,-291996263,"1200150","brevard",73962,4515.1,"800729000","791424000",70996,4397.07,"834159000","780295000","Brevard County","VIERA",32940,"6601","21-Suburb: Large",28.248696,-80.736704,1208,"1-Metropolitan Area",72497,4433.3,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Brevard%20District%20School%20Board%20County/FL%20Brevard%20District%20School%20Board%20County%202022.pdf"
"56","FL","Florida","93779",2023,"brevard district school board county","School District",928878720,153338443,407258238,NA,15188251,NA,1314408833,467775269,"45152519",954918818,1042829033,-279814675,"1200150","brevard",73962,4515.1,"800729000","791424000",70996,4397.07,"834159000","780295000","Brevard County","VIERA",32940,"6601","21-Suburb: Large",28.248696,-80.736704,1208,"1-Metropolitan Area",72497,4433.3,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Brevard%20District%20School%20Board%20County/FL%20Brevard%20District%20School%20Board%20County%202023.pdf"
"57","FL","Florida","32378",2020,"collier county district school board","School District",600855011,50154053,296446043,0,5027106,0,1335775971,0,"40471932",704647470,691047972,-130235417,"1200330","collier",47834,2786.05,"670634000","653870000",46329,2713.75,"691957000","656509000","Collier County","NAPLES",34109,"919","21-Suburb: Large",26.220768,-81.758198,1219,"1-Metropolitan Area",47617,2847.74,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Collier%20County%20District%20School%20Board/FL%20Collier%20County%20District%20School%20Board%202020.pdf"
"58","FL","Florida","32378",2021,"collier county district school board","School District",627430646,39505481,359379264,0,4984361,0,1333777766,0,"42531190",712240051,711271553,0,"1200330","collier",47834,2786.05,"670634000","653870000",46329,2713.75,"691957000","656509000","Collier County","NAPLES",34109,"919","21-Suburb: Large",26.220768,-81.758198,1219,"1-Metropolitan Area",47617,2847.74,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Collier%20County%20District%20School%20Board/FL%20Collier%20County%20District%20School%20Board%202021.pdf"
"59","FL","Florida","32378",2022,"collier county district school board","School District",374831507,25855793,157178954,0,4668040,0,1338386580,433224419,"40334976",688056751,770897526,0,"1200330","collier",47834,2786.05,"670634000","653870000",46329,2713.75,"691957000","656509000","Collier County","NAPLES",34109,"919","21-Suburb: Large",26.220768,-81.758198,1219,"1-Metropolitan Area",47617,2847.74,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Collier%20County%20District%20School%20Board/FL%20Collier%20County%20District%20School%20Board%202022.pdf"
"60","FL","Florida","32378",2023,"collier county district school board","School District",541637154,100749922,340035477,NA,4615717,NA,1436887942,509973522,"41446688",794680732,900244824,-99085744,"1200330","collier",47834,2786.05,"670634000","653870000",46329,2713.75,"691957000","656509000","Collier County","NAPLES",34109,"919","21-Suburb: Large",26.220768,-81.758198,1219,"1-Metropolitan Area",47617,2847.74,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Collier%20County%20District%20School%20Board/FL%20Collier%20County%20District%20School%20Board%202023.pdf"
"61","FL","Florida","69989",2020,"district school board of pinellas county","School District",931076698,85950164,608061187,0,52281715,0,2324325507,0,"94211770",1165276481,1129321171,-590327898,"1201560","pinellas",99772,7379.84,"1112631000","1159835000",96068,6829.44,"1203245000","1231545000","Pinellas County","LARGO",33770,"3536","11-City: Large",27.914041,-82.793562,1213,"1-Metropolitan Area",95446,6007.53,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/District%20School%20Board%20of%20Pinellas%20County/FL%20District%20School%20Board%20of%20Pinellas%20County%202020.pdf"
"62","FL","Florida","69989",2021,"district school board of pinellas county","School District",1143065408,104727059,720789781,0,58611005,0,2481173811,0,"96194811",1243482809,1243306424,0,"1201560","pinellas",99772,7379.84,"1112631000","1159835000",96068,6829.44,"1203245000","1231545000","Pinellas County","LARGO",33770,"3536","11-City: Large",27.914041,-82.793562,1213,"1-Metropolitan Area",95446,6007.53,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/District%20School%20Board%20of%20Pinellas%20County/FL%20District%20School%20Board%20of%20Pinellas%20County%202021.pdf"
"63","FL","Florida","69989",2022,"district school board of pinellas county","School District",736047671,108070274,305861431,0,61258742,0,2509705281,130808970,"97406214",1169154119,1243545374,-583114357,"1201560","pinellas",99772,7379.84,"1112631000","1159835000",96068,6829.44,"1203245000","1231545000","Pinellas County","LARGO",33770,"3536","11-City: Large",27.914041,-82.793562,1213,"1-Metropolitan Area",95446,6007.53,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/District%20School%20Board%20of%20Pinellas%20County/FL%20District%20School%20Board%20of%20Pinellas%20County%202022.pdf"
"64","FL","Florida","69989",2023,"district school board of pinellas county","School District",1056308027,109233850,653696568,NA,59339197,NA,2553496957,356148602,"101333761",1303583580,1367398309,-610745409,"1201560","pinellas",99772,7379.84,"1112631000","1159835000",96068,6829.44,"1203245000","1231545000","Pinellas County","LARGO",33770,"3536","11-City: Large",27.914041,-82.793562,1213,"1-Metropolitan Area",95446,6007.53,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/District%20School%20Board%20of%20Pinellas%20County/FL%20District%20School%20Board%20of%20Pinellas%20County%202023.pdf"
"65","FL","Florida","32425",2020,"district school board of seminole county","School District",601902285,47248046,346916779,0,18813350,0,1044792429,0,"24284316",666147076,682225811,-187098883,"1201710","seminole",68096,3571.49,"682448000","674976000",66226,3307.17,"724493000","669438000","Seminole County","SANFORD",32773,"7125","21-Suburb: Large",28.75788,-81.284129,1207,"1-Metropolitan Area",66729,3543.27,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/District%20School%20Board%20of%20Seminole%20County/FL%20District%20School%20Board%20of%20Seminole%20County%202020.pdf"
"66","FL","Florida","32425",2021,"district school board of seminole county","School District",645371995,49795591,409745367,0,21740202,0,1091193393,0,"22358215",704741209,733138761,0,"1201710","seminole",68096,3571.49,"682448000","674976000",66226,3307.17,"724493000","669438000","Seminole County","SANFORD",32773,"7125","21-Suburb: Large",28.75788,-81.284129,1207,"1-Metropolitan Area",66729,3543.27,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/District%20School%20Board%20of%20Seminole%20County/FL%20District%20School%20Board%20of%20Seminole%20County%202021.pdf"
"67","FL","Florida","32425",2022,"district school board of seminole county","School District",368504409,46140769,172583468,0,9869686,0,1107092012,72432150,"20636340",671846476,746766650,0,"1201710","seminole",68096,3571.49,"682448000","674976000",66226,3307.17,"724493000","669438000","Seminole County","SANFORD",32773,"7125","21-Suburb: Large",28.75788,-81.284129,1207,"1-Metropolitan Area",66729,3543.27,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/District%20School%20Board%20of%20Seminole%20County/FL%20District%20School%20Board%20of%20Seminole%20County%202022.pdf"
"68","FL","Florida","32425",2023,"district school board of seminole county","School District",553487024,84989961,368024947,NA,10356598,NA,1128796277,410217692,"19008469",777437810,809898687,-170363267,"1201710","seminole",68096,3571.49,"682448000","674976000",66226,3307.17,"724493000","669438000","Seminole County","SANFORD",32773,"7125","21-Suburb: Large",28.75788,-81.284129,1207,"1-Metropolitan Area",66729,3543.27,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/District%20School%20Board%20of%20Seminole%20County/FL%20District%20School%20Board%20of%20Seminole%20County%202023.pdf"
"69","FL","Florida","165645",2020,"duval county public schools","School District",1094293954,43887020,559189287,0,33766979,0,1356038350,0,"58511989",1334173631,1315060542,-362278737,"1200480","duval",130279,6851,"1329442000","1282135000",126815,6539,"1436463000","1354660000","Duval County","JACKSONVILLE",32207,"8152","11-City: Large",30.317393,-81.650348,1204,"1-Metropolitan Area",128948,7126,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Duval%20County%20Public%20Schools/FL%20Duval%20County%20Public%20Schools%202020.pdf"
"70","FL","Florida","165645",2021,"duval county public schools","School District",1207301018,65246844,650761367,0,53682679,0,1426312027,0,"58430876",1430063037,1447560967,0,"1200480","duval",130279,6851,"1329442000","1282135000",126815,6539,"1436463000","1354660000","Duval County","JACKSONVILLE",32207,"8152","11-City: Large",30.317393,-81.650348,1204,"1-Metropolitan Area",128948,7126,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Duval%20County%20Public%20Schools/FL%20Duval%20County%20Public%20Schools%202021.pdf"
"71","FL","Florida","165645",2022,"duval county public schools","School District",831526613,72468700,284255138,0,47375605,0,1538858062,203792195,"60153489",1454171462,1622124555,-373691290,"1200480","duval",130279,6851,"1329442000","1282135000",126815,6539,"1436463000","1354660000","Duval County","JACKSONVILLE",32207,"8152","11-City: Large",30.317393,-81.650348,1204,"1-Metropolitan Area",128948,7126,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Duval%20County%20Public%20Schools/FL%20Duval%20County%20Public%20Schools%202022.pdf"
"72","FL","Florida","165645",2023,"duval county public schools","School District",1742741229,121673378,607592522,NA,45997096,NA,2269187908,1193367103,"60139524",1639437962,1773971934,-899245528,"1200480","duval",130279,6851,"1329442000","1282135000",126815,6539,"1436463000","1354660000","Duval County","JACKSONVILLE",32207,"8152","11-City: Large",30.317393,-81.650348,1204,"1-Metropolitan Area",128948,7126,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Duval%20County%20Public%20Schools/FL%20Duval%20County%20Public%20Schools%202023.pdf"
"73","FL","Florida","148130",2020,"manatee county district school board","School District",651729633,49829053,278088728,0,11302048,0,1196146727,0,"34677143",638104506,618558687,-206601571,"1201230","manatee",50088,2945.63,"606069000","604864000",49181,2856.84,"642636000","618914000","Manatee County","BRADENTON",34205,"8840","21-Suburb: Large",27.494847,-82.564795,1216,"1-Metropolitan Area",50248,2928.34,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Manatee%20County%20District%20School%20Board/FL%20Manatee%20County%20District%20School%20Board%202020.pdf"
"74","FL","Florida","148130",2021,"manatee county district school board","School District",710759791,56493050,341334666,0,17853453,0,1240715461,0,"34766564",650260175,664446929,0,"1201230","manatee",50088,2945.63,"606069000","604864000",49181,2856.84,"642636000","618914000","Manatee County","BRADENTON",34205,"8840","21-Suburb: Large",27.494847,-82.564795,1216,"1-Metropolitan Area",50248,2928.34,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/FL/Manatee%20County%20District%20School%20Board/FL%20Manatee%20County%20District%20School%20Board%202021.pdf"
