"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US26065","Ingham County, Michigan","115752","1768","9.1","1.7","3.9","1.1","8.3","1.4","9.7","1.8","13.3","1.6","17.6","1.8","11.5","1.5","15.9","1.6","5.1","0.8","5.5","1.0","57226","3338","79227","4235","35.3","(X)","(X)","(X)","(X)","(X)","60914","3295","4.7","1.5","1.4","1.0","4.2","1.4","5.2","1.7","11.0","1.9","16.2","2.3","18.0","2.8","23.0","2.6","7.6","1.3","8.9","1.7","83194","4879","102938","6968","(X)","(X)","34.5","(X)","(X)","(X)","42992","2454","1.7","1.2","0.3","0.3","1.9","0.9","1.9","0.8","8.7","2.0","14.8","2.4","19.6","3.3","28.9","3.2","10.1","1.9","12.1","2.4","100830","2869","N","N","(X)","(X)","(X)","(X)","(X)","(X)","54838","3393","15.6","3.0","6.9","1.9","12.8","2.6","15.0","3.3","16.2","3.0","18.0","2.7","5.5","1.5","7.1","1.5","1.2","0.6","1.7","0.9","34820","2823","50057","5274","(X)","(X)","(X)","(X)","35.3","(X)",
"0500000US26067","Ionia County, Michigan","23531","595","5.9","2.3","1.9","1.0","8.6","2.4","8.4","2.7","12.0","3.0","23.1","4.3","18.2","4.3","14.0","3.7","5.5","2.0","2.4","1.1","65729","5720","72713","4643","39.4","(X)","(X)","(X)","(X)","(X)","15505","1167","5.2","2.6","0.7","0.7","3.7","1.9","7.0","3.2","9.9","3.5","25.6","5.2","21.1","5.3","16.5","3.7","6.8","2.5","3.5","1.7","73681","5171","82111","5578","(X)","(X)","37.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84261","4821","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8026","1141","10.7","5.3","4.6","2.6","17.2","5.8","12.8","4.8","15.1","5.9","18.2","6.9","11.0","5.4","7.7","7.5","2.7","2.5","0.2","0.3","39066","6056","50316","7483","(X)","(X)","(X)","(X)","39.2","(X)",
"0500000US26075","Jackson County, Michigan","61937","1749","5.6","1.5","3.5","1.1","8.1","1.9","9.6","1.6","14.9","2.3","20.0","2.7","13.3","2.4","13.7","2.2","7.0","1.6","4.3","1.2","58254","2954","79632","5336","42.6","(X)","(X)","(X)","(X)","(X)","38561","2092","3.1","1.2","1.2","0.7","3.7","1.5","8.8","2.2","13.5","2.5","20.5","3.4","15.8","3.2","17.6","3.1","9.7","2.2","6.2","1.9","73737","5951","96329","7470","(X)","(X)","40.7","(X)","(X)","(X)","27792","2054","0.9","0.7","0.1","0.1","2.4","1.5","6.2","2.4","11.6","2.8","18.2","3.5","18.3","3.8","22.3","4.2","11.6","2.8","8.6","2.6","89152","4339","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23376","2005","10.5","3.3","8.1","2.6","15.5","4.3","11.7","3.4","17.8","4.6","19.3","4.0","8.5","3.0","5.6","3.0","2.0","1.5","1.1","0.9","37420","5152","48852","6051","(X)","(X)","(X)","(X)","44.6","(X)",
"0500000US26077","Kalamazoo County, Michigan","105642","2484","7.1","1.5","4.3","1.4","9.1","1.4","8.5","1.5","12.0","1.5","18.8","2.2","12.8","1.6","14.9","1.8","6.8","1.3","5.6","1.0","62128","2783","78917","2744","36.1","(X)","(X)","(X)","(X)","(X)","59582","2764","2.6","1.2","2.4","1.2","4.8","1.7","5.7","1.7","10.3","2.6","19.5","2.8","15.2","2.4","20.6","3.0","10.4","2.2","8.5","1.6","82216","5871","99693","4548","(X)","(X)","36.1","(X)","(X)","(X)","44452","2766","0.7","0.7","1.5","1.2","1.4","0.9","3.5","1.4","7.5","2.1","18.1","3.1","17.8","2.9","26.5","3.5","12.8","2.9","10.1","1.9","99068","5906","N","N","(X)","(X)","(X)","(X)","(X)","(X)","46060","2869","12.9","3.3","7.6","2.9","15.0","2.9","12.2","2.6","16.5","2.8","17.7","4.1","8.0","1.9","6.5","2.0","2.0","1.1","1.6","0.9","37165","4524","49262","3847","(X)","(X)","(X)","(X)","34.8","(X)",
"0500000US26081","Kent County, Michigan","253092","2635","4.7","0.8","3.8","0.8","5.7","0.8","7.0","0.9","11.9","1.2","18.9","1.3","15.2","1.3","17.5","1.4","7.3","0.9","8.0","0.8","72021","1983","93778","3063","37.0","(X)","(X)","(X)","(X)","(X)","165012","3697","3.1","0.7","1.5","0.5","3.1","0.7","4.8","0.9","11.0","1.4","17.6","1.6","17.1","1.9","21.8","1.8","9.3","1.2","10.8","1.2","87729","2795","111516","4102","(X)","(X)","38.4","(X)","(X)","(X)","126052","3399","0.7","0.3","0.6","0.3","1.6","0.6","3.0","0.8","8.0","1.2","17.3","1.8","17.8","2.1","25.7","2.2","11.7","1.5","13.5","1.5","101065","3536","127371","5158","(X)","(X)","(X)","(X)","(X)","(X)","88080","3919","8.5","1.7","8.3","2.0","11.4","1.8","12.5","1.9","14.9","2.4","19.9","2.2","12.0","1.9","7.8","1.5","2.3","0.8","2.2","0.9","42673","2719","55261","2903","(X)","(X)","(X)","(X)","32.8","(X)",
"0500000US26087","Lapeer County, Michigan","34447","857","5.5","2.0","4.6","1.6","5.4","1.9","6.4","1.8","12.0","2.4","20.2","3.2","15.4","2.6","18.8","2.9","6.6","1.6","5.2","1.5","71479","4629","84267","5179","42.7","(X)","(X)","(X)","(X)","(X)","24375","1256","2.4","1.7","2.3","1.4","2.3","1.1","5.0","2.0","13.0","2.7","20.4","4.0","16.7","3.2","23.1","3.4","8.0","2.1","6.7","2.0","79429","4435","95077","4849","(X)","(X)","46.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86352","4273","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10072","1263","13.0","4.8","10.6","4.5","13.4","5.5","9.8","3.8","15.2","5.1","16.6","6.0","10.2","4.6","7.6","3.8","2.0","2.3","1.5","1.5","39832","8535","53505","11204","(X)","(X)","(X)","(X)","32.3","(X)",
"0500000US26091","Lenawee County, Michigan","38963","1037","5.9","1.7","3.8","1.3","10.8","2.2","8.1","2.1","12.6","2.5","19.1","2.4","14.9","2.9","17.0","3.2","3.6","1.3","4.4","1.5","61257","5155","75813","5126","36.1","(X)","(X)","(X)","(X)","(X)","25439","1451","2.3","1.4","1.7","1.2","6.1","2.4","5.4","1.8","12.4","3.0","22.5","3.4","17.4","3.2","21.7","3.5","4.3","1.6","6.2","2.3","74604","4792","91192","6914","(X)","(X)","34.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82686","5516","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13524","1474","13.5","4.5","7.5","3.2","21.1","4.7","13.3","4.9","15.4","4.2","13.5","3.2","8.6","3.9","4.9","3.6","1.6","1.4","0.6","0.6","30355","4014","41165","5091","(X)","(X)","(X)","(X)","36.8","(X)",
"0500000US26093","Livingston County, Michigan","75370","1117","2.2","0.7","2.0","0.6","4.8","1.0","5.2","1.1","9.8","1.6","16.0","1.5","14.4","1.6","21.6","2.0","13.5","1.5","10.5","1.4","91344","4114","113328","5727","33.1","(X)","(X)","(X)","(X)","(X)","55320","1559","1.7","0.8","1.0","0.6","2.7","0.8","2.3","0.7","8.0","1.7","13.9","1.6","14.5","1.9","26.1","2.4","16.3","1.9","13.5","1.9","107418","4105","129376","7589","(X)","(X)","33.9","(X)","(X)","(X)","47048","1531","1.1","0.5","0.7","0.5","1.9","0.6","1.3","0.6","6.4","1.7","11.6","1.6","15.6","2.3","27.6","2.6","18.7","2.1","15.1","2.2","115646","6000","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20050","1453","4.4","2.0","5.0","1.9","11.3","3.0","13.5","3.9","14.6","3.2","22.4","4.1","12.8","3.3","8.9","2.6","5.1","2.1","2.1","1.2","50881","3853","66243","5908","(X)","(X)","(X)","(X)","30.1","(X)",
"0500000US26099","Macomb County, Michigan","358011","2226","5.7","0.7","3.2","0.5","6.8","0.7","8.4","0.8","12.9","0.9","17.9","0.8","14.4","0.8","16.9","0.9","7.7","0.8","6.1","0.5","67527","1844","86134","2235","37.3","(X)","(X)","(X)","(X)","(X)","229647","4297","4.0","0.7","1.6","0.5","4.1","0.7","6.2","0.8","10.7","1.1","17.8","1.2","15.3","1.2","22.4","1.4","9.9","1.1","8.1","0.7","84115","2922","100453","2991","(X)","(X)","40.8","(X)","(X)","(X)","165526","4331","2.1","0.6","1.0","0.4","2.7","0.6","4.6","0.9","8.0","1.2","16.5","1.3","16.6","1.3","25.8","1.6","12.2","1.3","10.5","1.0","97591","3345","113659","3297","(X)","(X)","(X)","(X)","(X)","(X)","128364","4513","10.0","1.6","6.2","1.2","11.7","1.5","13.1","1.7","17.6","1.9","18.4","1.8","11.8","1.4","7.1","0.9","2.6","0.8","1.4","0.4","41594","1783","54518","2491","(X)","(X)","(X)","(X)","29.7","(X)",
"0500000US26103","Marquette County, Michigan","27290","932","7.4","2.8","5.1","1.7","8.8","2.5","10.0","2.7","14.6","2.8","15.0","2.8","15.9","3.0","16.3","3.5","4.3","1.5","2.7","1.1","55301","5243","69006","4872","33.0","(X)","(X)","(X)","(X)","(X)","15785","1363","3.1","1.8","0.9","0.8","5.0","2.4","7.0","2.7","7.6","2.2","20.7","4.5","21.2","4.4","25.3","4.8","5.6","2.1","3.6","1.6","78271","3513","86768","4757","(X)","(X)","34.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83005","10263","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11505","1385","14.4","5.8","10.1","3.7","16.7","4.6","14.6","5.1","21.4","5.4","8.6","2.9","9.1","4.5","3.0","2.0","0.8","0.9","1.5","1.7","30106","5211","41247","8675","(X)","(X)","(X)","(X)","30.8","(X)",
"0500000US26111","Midland County, Michigan","35453","601","5.6","1.9","3.3","1.1","8.1","2.0","8.5","2.1","12.5","2.8","17.6","3.1","11.9","2.6","14.9","2.4","7.7","1.9","9.7","2.1","67707","3284","90855","6249","37.0","(X)","(X)","(X)","(X)","(X)","22988","1341","4.9","2.3","1.0","0.5","4.6","1.9","5.3","1.8","11.4","2.7","18.4","3.1","11.4","2.5","18.9","3.6","10.8","2.7","13.2","2.9","84926","11792","108801","9749","(X)","(X)","37.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","104817","12719","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12465","1401","8.4","3.5","7.4","2.8","15.9","4.7","15.6","5.6","13.6","6.0","14.8","5.9","12.7","5.6","8.2","3.1","1.5","1.6","2.0","1.5","36191","3453","54274","5852","(X)","(X)","(X)","(X)","36.1","(X)",
"0500000US26115","Monroe County, Michigan","61574","1323","4.5","1.6","3.4","1.1","7.9","1.6","8.9","2.1","10.5","2.1","22.5","2.8","13.5","2.0","15.3","2.0","8.6","1.9","4.7","1.2","65512","2459","82402","4655","38.0","(X)","(X)","(X)","(X)","(X)","40168","1978","2.2","1.4","1.0","0.7","3.8","1.6","5.3","1.7","9.4","2.5","24.2","3.2","15.6","3.0","20.6","2.8","11.1","2.7","6.7","1.7","82012","9128","96484","5401","(X)","(X)","41.0","(X)","(X)","(X)","31275","1796","1.0","0.9","0.4","0.4","1.5","1.0","3.0","1.3","8.9","2.7","22.2","3.7","17.0","3.5","24.0","3.2","13.5","3.3","8.4","2.1","92765","6831","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21406","1708","8.8","3.4","8.3","3.0","15.9","3.6","16.9","4.5","13.5","3.5","19.4","4.3","8.6","3.2","4.5","1.9","3.2","1.8","0.9","0.8","35043","5061","51566","7770","(X)","(X)","(X)","(X)","31.3","(X)",
"0500000US26117","Montcalm County, Michigan","23745","954","5.5","2.2","3.5","1.1","10.2","2.7","9.6","2.3","15.6","2.8","23.5","3.7","13.6","2.3","12.8","3.1","3.7","1.7","2.1","1.2","55832","4372","66064","4023","50.3","(X)","(X)","(X)","(X)","(X)","16648","1218","4.2","2.5","1.6","1.0","7.8","3.3","8.2","2.8","15.3","3.5","24.5","5.0","14.9","3.1","16.1","3.9","4.6","2.2","2.9","1.6","62609","5385","73814","5004","(X)","(X)","52.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69679","7422","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7097","1005","9.6","4.6","8.3","3.2","16.6","5.1","14.0","4.1","17.6","5.6","23.0","6.3","5.3","3.0","5.0","3.3","0.3","0.4","0.3","0.5","35947","7034","42681","4742","(X)","(X)","(X)","(X)","43.5","(X)",
"0500000US26121","Muskegon County, Michigan","67707","1344","5.6","1.4","3.8","1.2","10.2","1.9","10.3","1.7","13.7","2.1","20.9","2.4","14.5","2.4","13.9","1.6","4.2","1.1","2.9","1.0","55462","2549","70864","3511","38.4","(X)","(X)","(X)","(X)","(X)","45614","2094","4.7","1.6","1.3","0.8","6.9","2.0","9.2","2.0","14.6","2.3","21.1","2.8","16.3","2.8","16.2","2.3","5.5","1.4","4.1","1.5","64841","3309","79765","4518","(X)","(X)","37.0","(X)","(X)","(X)","31921","1869","1.1","0.7","0.7","0.7","5.0","2.3","5.3","1.8","11.7","2.4","22.6","3.5","19.4","3.5","21.3","3.0","7.2","1.8","5.7","2.2","79268","4778","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22093","1751","9.3","3.1","9.1","3.4","17.7","3.6","14.4","3.4","14.6","3.4","21.4","4.3","6.4","2.5","5.7","1.9","0.9","1.1","0.6","0.5","34527","4678","45733","3958","(X)","(X)","(X)","(X)","38.7","(X)",
"0500000US26125","Oakland County, Michigan","530383","3015","4.8","0.5","2.3","0.3","5.5","0.5","6.0","0.6","10.0","0.6","14.7","0.8","13.1","0.7","18.6","0.8","10.8","0.6","14.2","0.6","86523","1637","117758","2239","37.7","(X)","(X)","(X)","(X)","(X)","337314","5406","2.5","0.5","1.0","0.3","3.8","0.7","4.0","0.6","7.1","0.8","13.0","1.0","13.2","1.0","21.4","0.9","13.8","0.9","20.2","0.8","111734","2329","143644","3166","(X)","(X)","39.5","(X)","(X)","(X)","261421","5178","1.4","0.4","0.6","0.3","1.6","0.4","2.4","0.5","5.3","0.8","11.3","1.0","13.4","1.0","23.4","1.1","16.3","1.0","24.2","0.9","127173","2310","161922","3698","(X)","(X)","(X)","(X)","(X)","(X)","193069","5840","9.1","1.1","4.9","0.8","9.0","0.9","9.8","1.2","15.1","1.3","18.1","1.2","12.7","1.2","12.9","1.5","5.1","0.7","3.3","0.6","51687","1306","69714","2569","(X)","(X)","(X)","(X)","33.9","(X)",
"0500000US26139","Ottawa County, Michigan","110045","1869","3.6","1.2","2.7","0.8","5.8","1.2","7.3","1.2","9.5","1.6","18.9","2.1","15.5","2.0","19.3","2.0","9.1","1.6","8.3","1.4","79116","3634","101782","6698","35.1","(X)","(X)","(X)","(X)","(X)","77484","2565","1.9","0.9","1.1","0.6","1.6","0.7","5.5","1.3","7.4","1.5","18.5","2.4","17.1","2.3","24.4","2.9","11.5","2.0","11.0","1.9","94928","3979","120910","9376","(X)","(X)","33.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","103299","4199","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32561","2183","8.3","3.3","6.9","2.3","15.3","3.6","12.1","2.9","15.8","3.8","20.7","3.4","11.4","3.3","5.5","1.6","2.3","1.3","1.7","1.2","41197","3816","52219","4630","(X)","(X)","(X)","(X)","38.0","(X)",
"0500000US26145","Saginaw County, Michigan","80146","1632","10.2","1.9","5.2","1.3","12.7","2.1","8.8","1.6","12.5","1.9","17.6","1.9","13.4","2.0","11.1","1.6","4.8","1.1","3.6","0.9","50606","2779","65763","2990","37.1","(X)","(X)","(X)","(X)","(X)","48275","2558","7.6","2.1","2.4","1.0","10.1","2.9","7.6","2.0","11.3","2.0","19.2","2.8","15.7","2.6","13.9","2.2","7.3","1.8","4.8","1.4","61656","4325","77851","4324","(X)","(X)","35.7","(X)","(X)","(X)","33102","2353","2.0","1.5","1.5","1.2","6.4","2.6","5.7","1.9","11.0","2.4","19.0","3.2","19.1","3.3","17.8","2.9","10.7","2.5","6.9","2.0","82049","5962","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31871","2399","14.5","3.2","10.0","3.0","18.2","3.9","12.8","3.0","13.1","3.1","15.1","3.4","8.1","2.3","5.6","2.2","0.7","0.5","1.8","1.3","29360","4527","43755","4434","(X)","(X)","(X)","(X)","37.0","(X)",
"0500000US26147","St. Clair County, Michigan","66324","1381","4.7","1.1","3.0","0.8","7.3","1.3","9.7","1.6","13.4","2.1","21.5","2.4","14.4","1.7","15.7","2.0","5.8","1.2","4.5","1.1","60992","3097","77610","4001","38.0","(X)","(X)","(X)","(X)","(X)","44970","2008","4.8","1.5","1.7","0.9","4.0","1.5","8.2","2.2","11.3","2.4","21.8","3.0","16.0","2.2","18.8","2.5","7.9","1.6","5.6","1.4","72137","3953","87299","5017","(X)","(X)","38.5","(X)","(X)","(X)","32436","2072","1.7","0.9","0.7","0.4","1.6","0.8","3.9","1.4","10.2","2.8","23.6","3.5","18.4","2.9","22.1","3.0","10.3","2.1","7.6","1.9","84512","3462","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21354","1736","7.0","2.0","5.6","1.8","15.4","3.2","14.0","3.2","17.0","3.7","20.4","4.0","11.3","2.9","6.0","2.1","1.2","0.8","2.0","1.5","41385","4168","52748","5035","(X)","(X)","(X)","(X)","34.9","(X)",
"0500000US26155","Shiawassee County, Michigan","28226","795","4.9","1.6","5.0","1.7","8.1","1.7","7.4","1.9","20.3","3.3","20.2","3.1","13.3","2.7","14.6","2.7","4.1","1.8","2.0","1.0","51959","2785","67420","3777","40.7","(X)","(X)","(X)","(X)","(X)","18098","1054","3.6","1.9","0.8","0.6","4.9","1.7","6.7","1.9","18.6","3.8","21.4","4.4","16.0","3.5","19.0","3.9","6.7","2.9","2.3","1.2","66626","6885","79597","5270","(X)","(X)","42.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77805","7064","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10128","1024","8.6","3.9","12.7","4.5","14.5","3.9","8.5","2.9","29.5","6.3","12.8","4.8","5.8","3.2","6.4","3.6","0.4","0.5","0.7","0.8","36636","1768","42158","4580","(X)","(X)","(X)","(X)","37.6","(X)",
"0500000US26159","Van Buren County, Michigan","28457","1370","5.8","1.7","4.2","1.8","10.6","2.7","10.7","2.8","10.9","2.4","18.1","3.1","12.7","2.4","16.0","3.3","7.3","2.5","3.7","1.6","59081","3789","73588","4293","39.1","(X)","(X)","(X)","(X)","(X)","19726","1460","3.7","1.9","2.3","1.7","7.4","2.7","9.8","3.2","9.0","2.8","22.0","4.1","12.1","2.7","18.7","4.2","10.2","3.4","4.9","2.3","68746","5038","85142","5459","(X)","(X)","39.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82931","8066","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8731","1089","12.9","4.8","8.5","4.1","18.4","5.7","14.7","5.8","14.1","4.1","9.7","4.0","10.4","4.6","9.9","4.1","0.4","0.6","1.0","1.1","29588","6592","44407","5098","(X)","(X)","(X)","(X)","37.7","(X)",
"0500000US26161","Washtenaw County, Michigan","149133","2646","6.3","1.1","3.2","0.7","5.5","1.0","6.9","1.0","10.2","1.2","16.8","1.5","11.6","1.4","17.7","1.4","8.4","1.0","13.2","1.1","76918","3268","110643","4071","33.5","(X)","(X)","(X)","(X)","(X)","84934","2686","1.9","0.8","1.8","0.8","2.4","1.1","3.8","1.0","7.2","1.4","14.7","1.8","13.2","1.7","22.8","2.3","11.6","1.5","20.5","1.7","110536","3788","145195","6335","(X)","(X)","35.4","(X)","(X)","(X)","66005","2944","0.7","0.4","1.1","0.6","1.0","0.5","2.2","0.8","4.9","1.2","12.4","2.0","13.0","1.9","26.2","2.7","13.9","2.0","24.7","2.1","127570","3536","162878","7785","(X)","(X)","(X)","(X)","(X)","(X)","64199","2517","12.5","2.3","5.7","1.4","9.4","1.9","11.1","1.9","14.7","2.3","19.5","2.5","9.5","1.9","10.6","1.8","3.4","0.8","3.5","1.0","45073","4119","63047","4319","(X)","(X)","(X)","(X)","30.5","(X)",
"0500000US26163","Wayne County, Michigan","695038","4718","9.4","0.6","4.9","0.4","9.6","0.5","9.7","0.7","13.6","0.8","17.1","0.8","11.1","0.7","13.1","0.5","5.8","0.4","5.6","0.4","52605","1390","76508","1535","43.5","(X)","(X)","(X)","(X)","(X)","420623","6465","6.5","0.7","3.0","0.4","7.2","0.6","7.5","0.7","12.2","1.0","17.9","0.9","12.9","0.8","16.6","0.8","8.3","0.6","7.9","0.5","68730","1649","92369","2065","(X)","(X)","46.7","(X)","(X)","(X)","253264","5990","2.3","0.6","1.2","0.4","3.3","0.5","5.3","0.6","9.7","1.1","17.0","1.1","14.7","1.2","21.9","1.2","12.3","1.0","12.2","0.9","93828","2568","117720","3264","(X)","(X)","(X)","(X)","(X)","(X)","274415","6752","14.7","1.2","8.2","0.9","14.4","0.9","13.4","1.3","16.2","1.2","15.8","1.1","7.5","0.9","6.6","0.7","1.7","0.4","1.4","0.3","34323","1492","48528","2087","(X)","(X)","(X)","(X)","37.2","(X)",
"0500000US27003","Anoka County, Minnesota","135265","1218","2.5","0.6","2.5","0.7","4.0","0.8","6.0","1.1","9.2","1.3","17.2","1.5","15.7","1.6","21.4","1.4","11.2","1.4","10.3","1.2","88410","2196","106472","3483","36.2","(X)","(X)","(X)","(X)","(X)","93562","2597","1.5","0.6","0.9","0.4","2.0","0.7","4.5","1.3","7.3","1.2","14.5","1.8","16.2","1.7","25.2","1.7","14.0","1.8","13.7","1.8","103572","2870","122816","4617","(X)","(X)","36.6","(X)","(X)","(X)","75092","2472","0.9","0.5","0.6","0.4","1.1","0.6","2.7","1.0","4.3","1.0","13.0","1.8","16.2","2.0","28.8","2.0","16.2","2.1","16.3","2.1","116623","4365","135663","5368","(X)","(X)","(X)","(X)","(X)","(X)","41703","2493","5.2","1.6","6.3","2.0","9.3","2.4","11.0","2.4","15.4","2.5","23.0","2.8","15.2","2.8","9.4","2.3","3.4","1.6","1.9","0.9","52514","3005","62537","3928","(X)","(X)","(X)","(X)","32.9","(X)",
"0500000US27013","Blue Earth County, Minnesota","27604","914","5.3","2.2","3.8","2.2","6.1","2.2","7.4","2.6","13.9","3.5","18.4","2.9","14.3","2.6","15.7","3.2","11.2","3.7","3.9","1.3","69858","4506","85243","6722","33.7","(X)","(X)","(X)","(X)","(X)","15789","1036","2.3","1.7","3.1","2.8","3.7","2.2","4.1","2.7","8.1","2.8","19.9","4.1","18.0","4.1","20.2","4.5","14.6","4.6","6.0","1.9","83753","8985","103608","8388","(X)","(X)","32.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97584","9099","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11815","979","9.3","4.2","6.9","4.7","9.5","3.8","11.8","4.4","20.1","7.2","18.4","4.5","9.0","3.3","7.8","3.9","6.0","5.6","1.1","1.4","43209","4748","57811","9088","(X)","(X)","(X)","(X)","34.6","(X)",
"0500000US27019","Carver County, Minnesota","40141","560","1.2","0.7","0.9","0.7","4.7","1.9","6.6","2.0","6.9","2.0","16.7","3.4","12.1","2.6","18.6","3.0","15.7","2.9","16.7","2.6","102694","7534","130189","6338","28.7","(X)","(X)","(X)","(X)","(X)","29608","1356","1.7","1.1","0.6","0.7","2.2","2.0","4.3","2.2","3.6","1.5","14.1","3.4","11.9","3.2","22.1","3.9","18.1","3.5","21.5","3.5","123553","14611","149493","8660","(X)","(X)","27.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","143962","6733","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10533","1269","1.5","1.3","1.9","1.7","12.8","4.3","12.3","4.4","14.7","5.5","25.6","8.7","13.6","5.3","7.6","3.4","6.6","4.5","3.5","2.2","57035","9589","71365","8363","(X)","(X)","(X)","(X)","30.9","(X)",
"0500000US27027","Clay County, Minnesota","26236","658","7.3","3.2","4.3","2.1","7.0","2.7","5.8","2.3","11.0","2.8","19.8","4.5","10.8","2.8","19.5","3.0","5.5","1.6","9.0","2.9","67539","6263","88745","7960","25.7","(X)","(X)","(X)","(X)","(X)","15604","1021","2.4","2.2","0.2","0.4","7.4","4.0","2.4","1.6","8.2","3.1","16.5","5.1","13.3","3.9","27.4","4.7","8.0","2.5","14.2","4.7","99192","13341","115652","12175","(X)","(X)","25.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","115933","13596","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10632","1176","14.6","7.2","10.4","5.2","7.7","4.7","11.4","5.0","17.0","6.3","22.8","7.7","6.2","3.6","8.1","3.8","1.8","1.7","0.1","0.1","41391","5762","46402","5515","(X)","(X)","(X)","(X)","26.3","(X)",
